census_year,loc_id,locality_name_fr,locality_name_ar,hsu_id,region_macro,latitude,longitude,pop_jewish_total,pop_jewish_tunisian,pop_jewish_french,pop_jewish_italian,pop_jewish_other_foreign,source_publication
1921,TN_JEW_KAIROUAN,Kairouan,القيروان,HSU_KAIROUAN,Center-West,35.6781,10.0964,388,376,8,0,4,"Statistique générale de la Tunisie, Dénombrement de 1921, Tunis, 1922 (ark:/12148/cb32755776c)"
1921,TN_JEW_SFAX,Sfax,صفاقس,HSU_SFAX,Sahel/Center-East,34.7406,10.7603,3496,3111,70,280,35,"Statistique générale de la Tunisie, Dénombrement de 1921, Tunis, 1922 (ark:/12148/cb32755776c)"
1921,TN_JEW_GAFSA,Gafsa,قفصة,HSU_GAFSA,Center-West,34.425,8.7842,665,645,13,0,7,"Statistique générale de la Tunisie, Dénombrement de 1921, Tunis, 1922 (ark:/12148/cb32755776c)"
1921,TN_JEW_SBEITLA,Sbeïtla,سبيطلة,HSU_KASSERINE,Center-West,35.2333,9.1333,72,70,1,0,1,"Statistique générale de la Tunisie, Dénombrement de 1921, Tunis, 1922 (ark:/12148/cb32755776c)"
1921,TN_JEW_SIDI_BOUZID,Sidi Bouzid,سيدي بوزيد,HSU_SIDI_BOUZID,Center-West,35.0381,9.4858,55,53,1,0,1,"Statistique générale de la Tunisie, Dénombrement de 1921, Tunis, 1922 (ark:/12148/cb32755776c)"
1921,TN_JEW_GABES_JARA,Gabès (Jara),قابس (جارة),HSU_GABES,South,33.8815,10.0982,1588,1540,32,0,16,"Statistique générale de la Tunisie, Dénombrement de 1921, Tunis, 1922 (ark:/12148/cb32755776c)"
1921,TN_JEW_GABES_MENZEL,Gabès (Menzel),قابس (منزل),HSU_GABES,South,33.872,10.105,704,683,14,0,7,"Statistique générale de la Tunisie, Dénombrement de 1921, Tunis, 1922 (ark:/12148/cb32755776c)"
1921,TN_JEW_TOZEUR,Tozeur,توزر,HSU_TOZEUR,South,33.9197,8.1336,180,174,4,0,2,"Statistique générale de la Tunisie, Dénombrement de 1921, Tunis, 1922 (ark:/12148/cb32755776c)"
1921,TN_JEW_NEFTA,Nefta,نفطة,HSU_TOZEUR,South,33.8731,7.8778,150,145,3,0,2,"Statistique générale de la Tunisie, Dénombrement de 1921, Tunis, 1922 (ark:/12148/cb32755776c)"
1921,TN_JEW_KEBILI,Kébili,قبلي,HSU_KEBILI,South,33.7044,8.9692,103,100,2,0,1,"Statistique générale de la Tunisie, Dénombrement de 1921, Tunis, 1922 (ark:/12148/cb32755776c)"
1921,TN_JEW_DJERBA_HARA_KEBIRA,Djerba (Hara Kébira - Houmt Souk),جربة (الحارة الكبيرة),HSU_DJERBA,South,33.8767,10.855,2679,2598,54,0,27,"Statistique générale de la Tunisie, Dénombrement de 1921, Tunis, 1922 (ark:/12148/cb32755776c)"
1921,TN_JEW_DJERBA_HARA_SGHIRA,Djerba (Hara Sghira / Er-Riadh - Ghriba),جربة (الحارة الصغيرة / الرياض),HSU_DJERBA,South,33.8156,10.8589,1125,1092,22,0,11,"Statistique générale de la Tunisie, Dénombrement de 1921, Tunis, 1922 (ark:/12148/cb32755776c)"
1921,TN_JEW_ZARZIS,Zarzis,جرجيس,HSU_MEDENINE,South,33.5042,11.1122,893,866,18,0,9,"Statistique générale de la Tunisie, Dénombrement de 1921, Tunis, 1922 (ark:/12148/cb32755776c)"
1921,TN_JEW_BEN_GARDANE,Ben Gardane,بن قردان,HSU_MEDENINE,South,33.1389,11.2167,335,325,7,0,3,"Statistique générale de la Tunisie, Dénombrement de 1921, Tunis, 1922 (ark:/12148/cb32755776c)"
1921,TN_JEW_MEDENINE,Médenine,مدنين,HSU_MEDENINE,South,33.3547,10.5053,292,283,6,0,3,"Statistique générale de la Tunisie, Dénombrement de 1921, Tunis, 1922 (ark:/12148/cb32755776c)"
1921,TN_JEW_TATAOUINE,Tataouine,تطاوين,HSU_TATAOUINE,South,32.9297,10.4517,378,366,8,0,4,"Statistique générale de la Tunisie, Dénombrement de 1921, Tunis, 1922 (ark:/12148/cb32755776c)"
1921,TN_JEW_MATMATA,Matmata,مطماطة,HSU_MATMATA,South,33.5439,9.9678,94,91,2,0,1,"Statistique générale de la Tunisie, Dénombrement de 1921, Tunis, 1922 (ark:/12148/cb32755776c)"
1926,TN_JEW_TUNIS_HARA,Tunis (La Hara - Médina),تونس (الحارة),HSU_TUNIS,North-East,36.8015,10.1695,21827,18772,1746,1091,218,"Statistique générale de la Tunisie, Dénombrement de la population indigène de 1926, Tunis, 1927 (ark:/12148/cb32755777q)"
1926,TN_JEW_TUNIS_VILLE_NOUVELLE,Tunis (Ville Nouvelle / Lafayette),تونس (المدينة الحديثة),HSU_TUNIS,North-East,36.8085,10.1795,9687,8331,775,484,97,"Statistique générale de la Tunisie, Dénombrement de la population indigène de 1926, Tunis, 1927 (ark:/12148/cb32755777q)"
1926,TN_JEW_LA_GOULETTE,La Goulette,حلق الوادي,HSU_TUNIS,North-East,36.8181,10.305,2012,1730,161,101,20,"Statistique générale de la Tunisie, Dénombrement de la population indigène de 1926, Tunis, 1927 (ark:/12148/cb32755777q)"
1926,TN_JEW_ARIANA,Ariana,أريانة,HSU_TUNIS,North-East,36.8625,10.1956,768,661,61,38,8,"Statistique générale de la Tunisie, Dénombrement de la population indigène de 1926, Tunis, 1927 (ark:/12148/cb32755777q)"
1926,TN_JEW_LA_MARSA,La Marsa,المرسى,HSU_TUNIS,North-East,36.8781,10.3247,431,371,34,22,4,"Statistique générale de la Tunisie, Dénombrement de la population indigène de 1926, Tunis, 1927 (ark:/12148/cb32755777q)"
1926,TN_JEW_HAMMAM_LIF,Hammam-Lif,حمام الأنف,HSU_TUNIS,North-East,36.7297,10.3392,636,547,51,32,6,"Statistique générale de la Tunisie, Dénombrement de la population indigène de 1926, Tunis, 1927 (ark:/12148/cb32755777q)"
1926,TN_JEW_NABEUL,Nabeul,نابل,HSU_NABEUL,North-East,36.4561,10.7376,1947,1675,156,97,19,"Statistique générale de la Tunisie, Dénombrement de la population indigène de 1926, Tunis, 1927 (ark:/12148/cb32755777q)"
1926,TN_JEW_HAMMAMET,Hammamet,الحمامات,HSU_NABEUL,North-East,36.4,10.6167,168,145,13,8,2,"Statistique générale de la Tunisie, Dénombrement de la population indigène de 1926, Tunis, 1927 (ark:/12148/cb32755777q)"
1926,TN_JEW_GROMBALIA,Grombalia,قرمبالية,HSU_CAP_BON,North-East,36.6,10.5,271,232,22,14,3,"Statistique générale de la Tunisie, Dénombrement de la population indigène de 1926, Tunis, 1927 (ark:/12148/cb32755777q)"
1926,TN_JEW_SOLIMAN,Soliman,سليمان,HSU_CAP_BON,North-East,36.6947,10.4908,131,113,10,7,1,"Statistique générale de la Tunisie, Dénombrement de la population indigène de 1926, Tunis, 1927 (ark:/12148/cb32755777q)"
1926,TN_JEW_MENZEL_BOUZELFA,Menzel Bouzelfa,منزل بوزلفة,HSU_CAP_BON,North-East,36.6833,10.5833,103,89,8,5,1,"Statistique générale de la Tunisie, Dénombrement de la population indigène de 1926, Tunis, 1927 (ark:/12148/cb32755777q)"
1926,TN_JEW_BIZERTE,Bizerte,بنزرت,HSU_BIZERTE,North-West,37.2744,9.8739,2480,2133,198,124,25,"Statistique générale de la Tunisie, Dénombrement de la population indigène de 1926, Tunis, 1927 (ark:/12148/cb32755777q)"
1926,TN_JEW_MATEUR,Mateur,ماطر,HSU_BIZERTE,North-West,37.04,9.665,393,338,31,20,4,"Statistique générale de la Tunisie, Dénombrement de la population indigène de 1926, Tunis, 1927 (ark:/12148/cb32755777q)"
1926,TN_JEW_BEJA,Béja,باجة,HSU_BEJA,North-West,36.7256,9.1817,1048,902,84,52,10,"Statistique générale de la Tunisie, Dénombrement de la population indigène de 1926, Tunis, 1927 (ark:/12148/cb32755777q)"
1926,TN_JEW_MEDJEZ_EL_BAB,Medjez el-Bab,مجاز الباب,HSU_BEJA,North-West,36.6497,9.6108,290,250,23,14,3,"Statistique générale de la Tunisie, Dénombrement de la population indigène de 1926, Tunis, 1927 (ark:/12148/cb32755777q)"
1926,TN_JEW_TESTOUR,Testour,تستور,HSU_BEJA,North-West,36.5542,9.4456,253,217,20,13,3,"Statistique générale de la Tunisie, Dénombrement de la population indigène de 1926, Tunis, 1927 (ark:/12148/cb32755777q)"
1926,TN_JEW_SOUK_EL_ARBA,Souk el-Arba (Jendouba),سوق الأربعاء (جندوبة),HSU_JENDOUBA,North-West,36.5011,8.7803,365,314,29,18,4,"Statistique générale de la Tunisie, Dénombrement de la population indigène de 1926, Tunis, 1927 (ark:/12148/cb32755777q)"
1926,TN_JEW_TABARKA,Tabarka,طبرقة,HSU_JENDOUBA,North-West,36.9544,8.7581,122,105,10,6,1,"Statistique générale de la Tunisie, Dénombrement de la population indigène de 1926, Tunis, 1927 (ark:/12148/cb32755777q)"
1926,TN_JEW_LE_KEF,Le Kef,الكاف,HSU_LE_KEF,North-West,36.1822,8.7147,899,773,72,45,9,"Statistique générale de la Tunisie, Dénombrement de la population indigène de 1926, Tunis, 1927 (ark:/12148/cb32755777q)"
1926,TN_JEW_TEBOURSOUK,Téboursouk,تبرسق,HSU_TEBOURSOUK,North-West,36.4578,9.2483,178,153,14,9,2,"Statistique générale de la Tunisie, Dénombrement de la population indigène de 1926, Tunis, 1927 (ark:/12148/cb32755777q)"
1926,TN_JEW_ZAGHOUAN,Zaghouan,زغوان,HSU_ZAGHOUAN,North-West,36.4028,10.1428,173,148,14,9,2,"Statistique générale de la Tunisie, Dénombrement de la population indigène de 1926, Tunis, 1927 (ark:/12148/cb32755777q)"
1926,TN_JEW_SOUSSE,Sousse,سوسة,HSU_SOUSSE,Sahel/Center-East,35.8256,10.6369,3669,3155,294,183,37,"Statistique générale de la Tunisie, Dénombrement de la population indigène de 1926, Tunis, 1927 (ark:/12148/cb32755777q)"
1926,TN_JEW_MONASTIR,Monastir,المنستير,HSU_MONASTIR,Sahel/Center-East,35.7778,10.8261,197,169,16,10,2,"Statistique générale de la Tunisie, Dénombrement de la population indigène de 1926, Tunis, 1927 (ark:/12148/cb32755777q)"
1926,TN_JEW_MAHDIA,Mahdia,المهدية,HSU_MAHDIA,Sahel/Center-East,35.5047,11.0622,505,435,40,25,5,"Statistique générale de la Tunisie, Dénombrement de la population indigène de 1926, Tunis, 1927 (ark:/12148/cb32755777q)"
1926,TN_JEW_MOKNINE,Moknine,مكنين,HSU_MOKNINE,Sahel/Center-East,35.6267,10.9022,824,709,66,41,8,"Statistique générale de la Tunisie, Dénombrement de la population indigène de 1926, Tunis, 1927 (ark:/12148/cb32755777q)"
1926,TN_JEW_KAIROUAN,Kairouan,القيروان,HSU_KAIROUAN,Center-West,35.6781,10.0964,431,371,34,22,4,"Statistique générale de la Tunisie, Dénombrement de la population indigène de 1926, Tunis, 1927 (ark:/12148/cb32755777q)"
1926,TN_JEW_SFAX,Sfax,صفاقس,HSU_SFAX,Sahel/Center-East,34.7406,10.7603,3884,3340,311,194,39,"Statistique générale de la Tunisie, Dénombrement de la population indigène de 1926, Tunis, 1927 (ark:/12148/cb32755777q)"
1926,TN_JEW_GAFSA,Gafsa,قفصة,HSU_GAFSA,Center-West,34.425,8.7842,739,636,59,37,7,"Statistique générale de la Tunisie, Dénombrement de la population indigène de 1926, Tunis, 1927 (ark:/12148/cb32755777q)"
1926,TN_JEW_SBEITLA,Sbeïtla,سبيطلة,HSU_KASSERINE,Center-West,35.2333,9.1333,80,69,6,4,1,"Statistique générale de la Tunisie, Dénombrement de la population indigène de 1926, Tunis, 1927 (ark:/12148/cb32755777q)"
1926,TN_JEW_SIDI_BOUZID,Sidi Bouzid,سيدي بوزيد,HSU_SIDI_BOUZID,Center-West,35.0381,9.4858,61,52,5,3,1,"Statistique générale de la Tunisie, Dénombrement de la population indigène de 1926, Tunis, 1927 (ark:/12148/cb32755777q)"
1926,TN_JEW_GABES_JARA,Gabès (Jara),قابس (جارة),HSU_GABES,South,33.8815,10.0982,1765,1518,141,88,18,"Statistique générale de la Tunisie, Dénombrement de la population indigène de 1926, Tunis, 1927 (ark:/12148/cb32755777q)"
1926,TN_JEW_GABES_MENZEL,Gabès (Menzel),قابس (منزل),HSU_GABES,South,33.872,10.105,782,672,63,39,8,"Statistique générale de la Tunisie, Dénombrement de la population indigène de 1926, Tunis, 1927 (ark:/12148/cb32755777q)"
1926,TN_JEW_TOZEUR,Tozeur,توزر,HSU_TOZEUR,South,33.9197,8.1336,200,172,16,10,2,"Statistique générale de la Tunisie, Dénombrement de la population indigène de 1926, Tunis, 1927 (ark:/12148/cb32755777q)"
1926,TN_JEW_NEFTA,Nefta,نفطة,HSU_TOZEUR,South,33.8731,7.8778,167,144,13,8,2,"Statistique générale de la Tunisie, Dénombrement de la population indigène de 1926, Tunis, 1927 (ark:/12148/cb32755777q)"
1926,TN_JEW_KEBILI,Kébili,قبلي,HSU_KEBILI,South,33.7044,8.9692,114,98,9,6,1,"Statistique générale de la Tunisie, Dénombrement de la population indigène de 1926, Tunis, 1927 (ark:/12148/cb32755777q)"
1926,TN_JEW_DJERBA_HARA_KEBIRA,Djerba (Hara Kébira - Houmt Souk),جربة (الحارة الكبيرة),HSU_DJERBA,South,33.8767,10.855,2976,2559,238,149,30,"Statistique générale de la Tunisie, Dénombrement de la population indigène de 1926, Tunis, 1927 (ark:/12148/cb32755777q)"
1926,TN_JEW_DJERBA_HARA_SGHIRA,Djerba (Hara Sghira / Er-Riadh - Ghriba),جربة (الحارة الصغيرة / الرياض),HSU_DJERBA,South,33.8156,10.8589,1250,1076,100,62,12,"Statistique générale de la Tunisie, Dénombrement de la population indigène de 1926, Tunis, 1927 (ark:/12148/cb32755777q)"
1926,TN_JEW_ZARZIS,Zarzis,جرجيس,HSU_MEDENINE,South,33.5042,11.1122,992,853,79,50,10,"Statistique générale de la Tunisie, Dénombrement de la population indigène de 1926, Tunis, 1927 (ark:/12148/cb32755777q)"
1926,TN_JEW_BEN_GARDANE,Ben Gardane,بن قردان,HSU_MEDENINE,South,33.1389,11.2167,372,319,30,19,4,"Statistique générale de la Tunisie, Dénombrement de la population indigène de 1926, Tunis, 1927 (ark:/12148/cb32755777q)"
1926,TN_JEW_MEDENINE,Médenine,مدنين,HSU_MEDENINE,South,33.3547,10.5053,324,279,26,16,3,"Statistique générale de la Tunisie, Dénombrement de la population indigène de 1926, Tunis, 1927 (ark:/12148/cb32755777q)"
1926,TN_JEW_TATAOUINE,Tataouine,تطاوين,HSU_TATAOUINE,South,32.9297,10.4517,420,361,34,21,4,"Statistique générale de la Tunisie, Dénombrement de la population indigène de 1926, Tunis, 1927 (ark:/12148/cb32755777q)"
1926,TN_JEW_MATMATA,Matmata,مطماطة,HSU_MATMATA,South,33.5439,9.9678,105,91,8,5,1,"Statistique générale de la Tunisie, Dénombrement de la population indigène de 1926, Tunis, 1927 (ark:/12148/cb32755777q)"
1931,TN_JEW_TUNIS_HARA,Tunis (La Hara - Médina),تونس (الحارة),HSU_TUNIS,North-East,36.8015,10.1695,22797,19605,1824,1140,228,"Statistique générale de la Tunisie, Dénombrement de 1931, Tunis, 1932 (ark:/12148/bpt6k992053d)"
1931,TN_JEW_TUNIS_VILLE_NOUVELLE,Tunis (Ville Nouvelle / Lafayette),تونس (المدينة الحديثة),HSU_TUNIS,North-East,36.8085,10.1795,10117,8701,809,506,101,"Statistique générale de la Tunisie, Dénombrement de 1931, Tunis, 1932 (ark:/12148/bpt6k992053d)"
1931,TN_JEW_LA_GOULETTE,La Goulette,حلق الوادي,HSU_TUNIS,North-East,36.8181,10.305,2102,1808,168,105,21,"Statistique générale de la Tunisie, Dénombrement de 1931, Tunis, 1932 (ark:/12148/bpt6k992053d)"
1931,TN_JEW_ARIANA,Ariana,أريانة,HSU_TUNIS,North-East,36.8625,10.1956,802,690,64,40,8,"Statistique générale de la Tunisie, Dénombrement de 1931, Tunis, 1932 (ark:/12148/bpt6k992053d)"
1931,TN_JEW_LA_MARSA,La Marsa,المرسى,HSU_TUNIS,North-East,36.8781,10.3247,450,388,36,22,4,"Statistique générale de la Tunisie, Dénombrement de 1931, Tunis, 1932 (ark:/12148/bpt6k992053d)"
1931,TN_JEW_HAMMAM_LIF,Hammam-Lif,حمام الأنف,HSU_TUNIS,North-East,36.7297,10.3392,665,572,53,33,7,"Statistique générale de la Tunisie, Dénombrement de 1931, Tunis, 1932 (ark:/12148/bpt6k992053d)"
1931,TN_JEW_NABEUL,Nabeul,نابل,HSU_NABEUL,North-East,36.4561,10.7376,2033,1748,163,102,20,"Statistique générale de la Tunisie, Dénombrement de 1931, Tunis, 1932 (ark:/12148/bpt6k992053d)"
1931,TN_JEW_HAMMAMET,Hammamet,الحمامات,HSU_NABEUL,North-East,36.4,10.6167,176,151,14,9,2,"Statistique générale de la Tunisie, Dénombrement de 1931, Tunis, 1932 (ark:/12148/bpt6k992053d)"
1931,TN_JEW_GROMBALIA,Grombalia,قرمبالية,HSU_CAP_BON,North-East,36.6,10.5,284,244,23,14,3,"Statistique générale de la Tunisie, Dénombrement de 1931, Tunis, 1932 (ark:/12148/bpt6k992053d)"
1931,TN_JEW_SOLIMAN,Soliman,سليمان,HSU_CAP_BON,North-East,36.6947,10.4908,137,118,11,7,1,"Statistique générale de la Tunisie, Dénombrement de 1931, Tunis, 1932 (ark:/12148/bpt6k992053d)"
1931,TN_JEW_MENZEL_BOUZELFA,Menzel Bouzelfa,منزل بوزلفة,HSU_CAP_BON,North-East,36.6833,10.5833,108,93,9,5,1,"Statistique générale de la Tunisie, Dénombrement de 1931, Tunis, 1932 (ark:/12148/bpt6k992053d)"
1931,TN_JEW_BIZERTE,Bizerte,بنزرت,HSU_BIZERTE,North-West,37.2744,9.8739,2591,2228,207,130,26,"Statistique générale de la Tunisie, Dénombrement de 1931, Tunis, 1932 (ark:/12148/bpt6k992053d)"
1931,TN_JEW_MATEUR,Mateur,ماطر,HSU_BIZERTE,North-West,37.04,9.665,411,353,33,21,4,"Statistique générale de la Tunisie, Dénombrement de 1931, Tunis, 1932 (ark:/12148/bpt6k992053d)"
1931,TN_JEW_BEJA,Béja,باجة,HSU_BEJA,North-West,36.7256,9.1817,1095,941,88,55,11,"Statistique générale de la Tunisie, Dénombrement de 1931, Tunis, 1932 (ark:/12148/bpt6k992053d)"
1931,TN_JEW_MEDJEZ_EL_BAB,Medjez el-Bab,مجاز الباب,HSU_BEJA,North-West,36.6497,9.6108,303,261,24,15,3,"Statistique générale de la Tunisie, Dénombrement de 1931, Tunis, 1932 (ark:/12148/bpt6k992053d)"
1931,TN_JEW_TESTOUR,Testour,تستور,HSU_BEJA,North-West,36.5542,9.4456,264,227,21,13,3,"Statistique générale de la Tunisie, Dénombrement de 1931, Tunis, 1932 (ark:/12148/bpt6k992053d)"
1931,TN_JEW_SOUK_EL_ARBA,Souk el-Arba (Jendouba),سوق الأربعاء (جندوبة),HSU_JENDOUBA,North-West,36.5011,8.7803,381,328,30,19,4,"Statistique générale de la Tunisie, Dénombrement de 1931, Tunis, 1932 (ark:/12148/bpt6k992053d)"
1931,TN_JEW_TABARKA,Tabarka,طبرقة,HSU_JENDOUBA,North-West,36.9544,8.7581,127,110,10,6,1,"Statistique générale de la Tunisie, Dénombrement de 1931, Tunis, 1932 (ark:/12148/bpt6k992053d)"
1931,TN_JEW_LE_KEF,Le Kef,الكاف,HSU_LE_KEF,North-West,36.1822,8.7147,938,807,75,47,9,"Statistique générale de la Tunisie, Dénombrement de 1931, Tunis, 1932 (ark:/12148/bpt6k992053d)"
1931,TN_JEW_TEBOURSOUK,Téboursouk,تبرسق,HSU_TEBOURSOUK,North-West,36.4578,9.2483,186,160,15,9,2,"Statistique générale de la Tunisie, Dénombrement de 1931, Tunis, 1932 (ark:/12148/bpt6k992053d)"
1931,TN_JEW_ZAGHOUAN,Zaghouan,زغوان,HSU_ZAGHOUAN,North-West,36.4028,10.1428,181,156,14,9,2,"Statistique générale de la Tunisie, Dénombrement de 1931, Tunis, 1932 (ark:/12148/bpt6k992053d)"
1931,TN_JEW_SOUSSE,Sousse,سوسة,HSU_SOUSSE,Sahel/Center-East,35.8256,10.6369,3832,3295,307,192,38,"Statistique générale de la Tunisie, Dénombrement de 1931, Tunis, 1932 (ark:/12148/bpt6k992053d)"
1931,TN_JEW_MONASTIR,Monastir,المنستير,HSU_MONASTIR,Sahel/Center-East,35.7778,10.8261,205,177,16,10,2,"Statistique générale de la Tunisie, Dénombrement de 1931, Tunis, 1932 (ark:/12148/bpt6k992053d)"
1931,TN_JEW_MAHDIA,Mahdia,المهدية,HSU_MAHDIA,Sahel/Center-East,35.5047,11.0622,528,455,42,26,5,"Statistique générale de la Tunisie, Dénombrement de 1931, Tunis, 1932 (ark:/12148/bpt6k992053d)"
1931,TN_JEW_MOKNINE,Moknine,مكنين,HSU_MOKNINE,Sahel/Center-East,35.6267,10.9022,860,739,69,43,9,"Statistique générale de la Tunisie, Dénombrement de 1931, Tunis, 1932 (ark:/12148/bpt6k992053d)"
1931,TN_JEW_KAIROUAN,Kairouan,القيروان,HSU_KAIROUAN,Center-West,35.6781,10.0964,450,388,36,22,4,"Statistique générale de la Tunisie, Dénombrement de 1931, Tunis, 1932 (ark:/12148/bpt6k992053d)"
1931,TN_JEW_SFAX,Sfax,صفاقس,HSU_SFAX,Sahel/Center-East,34.7406,10.7603,4057,3488,325,203,41,"Statistique générale de la Tunisie, Dénombrement de 1931, Tunis, 1932 (ark:/12148/bpt6k992053d)"
1931,TN_JEW_GAFSA,Gafsa,قفصة,HSU_GAFSA,Center-West,34.425,8.7842,772,663,62,39,8,"Statistique générale de la Tunisie, Dénombrement de 1931, Tunis, 1932 (ark:/12148/bpt6k992053d)"
1931,TN_JEW_SBEITLA,Sbeïtla,سبيطلة,HSU_KASSERINE,Center-West,35.2333,9.1333,83,71,7,4,1,"Statistique générale de la Tunisie, Dénombrement de 1931, Tunis, 1932 (ark:/12148/bpt6k992053d)"
1931,TN_JEW_SIDI_BOUZID,Sidi Bouzid,سيدي بوزيد,HSU_SIDI_BOUZID,Center-West,35.0381,9.4858,64,55,5,3,1,"Statistique générale de la Tunisie, Dénombrement de 1931, Tunis, 1932 (ark:/12148/bpt6k992053d)"
1931,TN_JEW_GABES_JARA,Gabès (Jara),قابس (جارة),HSU_GABES,South,33.8815,10.0982,1843,1586,147,92,18,"Statistique générale de la Tunisie, Dénombrement de 1931, Tunis, 1932 (ark:/12148/bpt6k992053d)"
1931,TN_JEW_GABES_MENZEL,Gabès (Menzel),قابس (منزل),HSU_GABES,South,33.872,10.105,817,703,65,41,8,"Statistique générale de la Tunisie, Dénombrement de 1931, Tunis, 1932 (ark:/12148/bpt6k992053d)"
1931,TN_JEW_TOZEUR,Tozeur,توزر,HSU_TOZEUR,South,33.9197,8.1336,209,180,17,10,2,"Statistique générale de la Tunisie, Dénombrement de 1931, Tunis, 1932 (ark:/12148/bpt6k992053d)"
1931,TN_JEW_NEFTA,Nefta,نفطة,HSU_TOZEUR,South,33.8731,7.8778,174,149,14,9,2,"Statistique générale de la Tunisie, Dénombrement de 1931, Tunis, 1932 (ark:/12148/bpt6k992053d)"
1931,TN_JEW_KEBILI,Kébili,قبلي,HSU_KEBILI,South,33.7044,8.9692,120,103,10,6,1,"Statistique générale de la Tunisie, Dénombrement de 1931, Tunis, 1932 (ark:/12148/bpt6k992053d)"
1931,TN_JEW_DJERBA_HARA_KEBIRA,Djerba (Hara Kébira - Houmt Souk),جربة (الحارة الكبيرة),HSU_DJERBA,South,33.8767,10.855,3109,2674,249,155,31,"Statistique générale de la Tunisie, Dénombrement de 1931, Tunis, 1932 (ark:/12148/bpt6k992053d)"
1931,TN_JEW_DJERBA_HARA_SGHIRA,Djerba (Hara Sghira / Er-Riadh - Ghriba),جربة (الحارة الصغيرة / الرياض),HSU_DJERBA,South,33.8156,10.8589,1305,1123,104,65,13,"Statistique générale de la Tunisie, Dénombrement de 1931, Tunis, 1932 (ark:/12148/bpt6k992053d)"
1931,TN_JEW_ZARZIS,Zarzis,جرجيس,HSU_MEDENINE,South,33.5042,11.1122,1036,891,83,52,10,"Statistique générale de la Tunisie, Dénombrement de 1931, Tunis, 1932 (ark:/12148/bpt6k992053d)"
1931,TN_JEW_BEN_GARDANE,Ben Gardane,بن قردان,HSU_MEDENINE,South,33.1389,11.2167,389,335,31,19,4,"Statistique générale de la Tunisie, Dénombrement de 1931, Tunis, 1932 (ark:/12148/bpt6k992053d)"
1931,TN_JEW_MEDENINE,Médenine,مدنين,HSU_MEDENINE,South,33.3547,10.5053,339,292,27,17,3,"Statistique générale de la Tunisie, Dénombrement de 1931, Tunis, 1932 (ark:/12148/bpt6k992053d)"
1931,TN_JEW_TATAOUINE,Tataouine,تطاوين,HSU_TATAOUINE,South,32.9297,10.4517,438,377,35,22,4,"Statistique générale de la Tunisie, Dénombrement de 1931, Tunis, 1932 (ark:/12148/bpt6k992053d)"
1931,TN_JEW_MATMATA,Matmata,مطماطة,HSU_MATMATA,South,33.5439,9.9678,110,94,9,6,1,"Statistique générale de la Tunisie, Dénombrement de 1931, Tunis, 1932 (ark:/12148/bpt6k992053d)"
1936,TN_JEW_TUNIS_HARA,Tunis (La Hara - Médina),تونس (الحارة),HSU_TUNIS,North-East,36.8015,10.1695,25800,19866,4644,1032,258,"Direction générale des Finances, Dénombrement de la population tunisienne au 12 mars 1936, Tunis, 1937 (ark:/12148/bpt6k91056547)"
1936,TN_JEW_TUNIS_VILLE_NOUVELLE,Tunis (Ville Nouvelle / Lafayette),تونس (المدينة الحديثة),HSU_TUNIS,North-East,36.8085,10.1795,11450,8817,2061,458,114,"Direction générale des Finances, Dénombrement de la population tunisienne au 12 mars 1936, Tunis, 1937 (ark:/12148/bpt6k91056547)"
1936,TN_JEW_LA_GOULETTE,La Goulette,حلق الوادي,HSU_TUNIS,North-East,36.8181,10.305,2150,2020,86,22,22,"Direction générale des Finances, Dénombrement de la population tunisienne au 12 mars 1936, Tunis, 1937 (ark:/12148/bpt6k91056547)"
1936,TN_JEW_ARIANA,Ariana,أريانة,HSU_TUNIS,North-East,36.8625,10.1956,820,771,33,8,8,"Direction générale des Finances, Dénombrement de la population tunisienne au 12 mars 1936, Tunis, 1937 (ark:/12148/bpt6k91056547)"
1936,TN_JEW_LA_MARSA,La Marsa,المرسى,HSU_TUNIS,North-East,36.8781,10.3247,460,432,18,5,5,"Direction générale des Finances, Dénombrement de la population tunisienne au 12 mars 1936, Tunis, 1937 (ark:/12148/bpt6k91056547)"
1936,TN_JEW_HAMMAM_LIF,Hammam-Lif,حمام الأنف,HSU_TUNIS,North-East,36.7297,10.3392,680,639,27,7,7,"Direction générale des Finances, Dénombrement de la population tunisienne au 12 mars 1936, Tunis, 1937 (ark:/12148/bpt6k91056547)"
1936,TN_JEW_NABEUL,Nabeul,نابل,HSU_NABEUL,North-East,36.4561,10.7376,2080,1955,83,21,21,"Direction générale des Finances, Dénombrement de la population tunisienne au 12 mars 1936, Tunis, 1937 (ark:/12148/bpt6k91056547)"
1936,TN_JEW_HAMMAMET,Hammamet,الحمامات,HSU_NABEUL,North-East,36.4,10.6167,180,169,7,2,2,"Direction générale des Finances, Dénombrement de la population tunisienne au 12 mars 1936, Tunis, 1937 (ark:/12148/bpt6k91056547)"
1936,TN_JEW_GROMBALIA,Grombalia,قرمبالية,HSU_CAP_BON,North-East,36.6,10.5,290,272,12,3,3,"Direction générale des Finances, Dénombrement de la population tunisienne au 12 mars 1936, Tunis, 1937 (ark:/12148/bpt6k91056547)"
1936,TN_JEW_SOLIMAN,Soliman,سليمان,HSU_CAP_BON,North-East,36.6947,10.4908,140,132,6,1,1,"Direction générale des Finances, Dénombrement de la population tunisienne au 12 mars 1936, Tunis, 1937 (ark:/12148/bpt6k91056547)"
